cik,company_name,sector,stratum,form,section_type,n_attempt,n_ok,n_flagged,n_item_absent_from_toc,n_fail,fail_rate,flag_rate,n_pre2019,fail_rate_pre2019,fail_rate_2019plus,top_reason_code,n_low_confidence,median_words
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,10-Q,MDA,34,0,0,0,34,1.0,0.0,11,1.0,1.0,item_absent_from_toc,34,0.0
21665,COLGATE PALMOLIVE CO,consumer,core,10-Q,MDA,34,0,0,0,34,1.0,0.0,11,1.0,1.0,no_toc_and_no_heading_match,34,0.0
32604,EMERSON ELECTRIC CO,industrials,extension,10-Q,MDA,34,0,0,0,34,1.0,0.0,10,1.0,1.0,no_toc_and_no_heading_match,34,0.0
36104,US BANCORP \DE\,financials,core,10-Q,MDA,34,0,0,0,34,1.0,0.0,11,1.0,1.0,no_toc_and_no_heading_match,34,0.0
827052,EDISON INTERNATIONAL,utilities,extension,10-Q,MDA,34,0,0,0,34,1.0,0.0,11,1.0,1.0,no_toc_and_no_heading_match,34,0.0
827052,EDISON INTERNATIONAL,utilities,extension,10-Q,RISK_FACTORS,34,0,0,0,34,1.0,0.0,11,1.0,1.0,no_toc_and_no_heading_match,34,0.0
831001,CITIGROUP INC,financials,core,10-Q,MDA,34,0,0,0,34,1.0,0.0,11,1.0,1.0,no_toc_and_no_heading_match,34,0.0
831001,CITIGROUP INC,financials,core,10-Q,RISK_FACTORS,34,0,0,0,34,1.0,0.0,11,1.0,1.0,no_toc_and_no_heading_match,34,0.0
1390777,Bank of New York Mellon Corp,financials,core,10-Q,MDA,34,0,0,0,34,1.0,0.0,11,1.0,1.0,item_absent_from_toc,34,0.0
32604,EMERSON ELECTRIC CO,industrials,extension,10-K,MDA,11,0,0,0,11,1.0,0.0,4,1.0,1.0,no_toc_and_no_heading_match,11,0.0
32604,EMERSON ELECTRIC CO,industrials,extension,10-K,RISK_FACTORS,11,0,0,0,11,1.0,0.0,4,1.0,1.0,no_toc_and_no_heading_match,11,0.0
827052,EDISON INTERNATIONAL,utilities,extension,10-K,RISK_FACTORS,11,0,0,0,11,1.0,0.0,3,1.0,1.0,no_toc_and_no_heading_match,11,0.0
831001,CITIGROUP INC,financials,core,10-K,MDA,11,0,0,0,11,1.0,0.0,3,1.0,1.0,no_toc_and_no_heading_match,11,0.0
831001,CITIGROUP INC,financials,core,10-K,RISK_FACTORS,11,0,0,0,11,1.0,0.0,3,1.0,1.0,no_toc_and_no_heading_match,11,0.0
831259,FREEPORT-MCMORAN INC,materials_realestate,extension,10-K,MDA,11,0,0,0,11,1.0,0.0,3,1.0,1.0,item_absent_from_toc,11,0.0
1571949,"Intercontinental Exchange, Inc.",financials,core,10-K,RISK_FACTORS,11,0,0,0,11,1.0,0.0,3,1.0,1.0,item_absent_from_toc,11,0.0
1105705,"WARNER MEDIA, LLC",consumer,core,10-Q,MDA,9,0,0,0,9,1.0,0.0,9,1.0,,item_absent_from_toc,9,0.0
32604,EMERSON ELECTRIC CO,industrials,extension,10-Q,RISK_FACTORS,34,0,5,0,29,0.8529,0.1471,10,1.0,0.7917,no_toc_and_no_heading_match,34,0.0
895421,MORGAN STANLEY,financials,core,10-Q,MDA,34,5,0,0,29,0.8529,0.0,11,0.5455,1.0,item_absent_from_toc,29,0.0
24741,CORNING INC /NY,materials_realestate,extension,10-K,MDA,11,0,2,0,9,0.8182,0.1818,3,0.6667,0.875,item_absent_from_toc,11,0.0
24741,CORNING INC /NY,materials_realestate,extension,10-K,RISK_FACTORS,11,0,2,0,9,0.8182,0.1818,3,0.6667,0.875,item_absent_from_toc,11,0.0
895421,MORGAN STANLEY,financials,core,10-K,MDA,11,2,0,0,9,0.8182,0.0,3,0.3333,1.0,item_absent_from_toc,9,0.0
895421,MORGAN STANLEY,financials,core,10-K,RISK_FACTORS,11,2,0,0,9,0.8182,0.0,3,0.3333,1.0,item_absent_from_toc,9,0.0
773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-K,MDA,11,3,1,0,7,0.6364,0.0909,3,0.6667,0.625,item_absent_from_toc,7,0.0
310764,STRYKER CORP,healthcare,core,10-Q,RISK_FACTORS,34,0,17,0,17,0.5,0.5,11,1.0,0.2609,no_toc_and_no_heading_match,34,15.5
6769,APACHE CORP,energy,core,10-Q,MDA,29,15,0,0,14,0.4828,0.0,11,0.1818,0.6667,item_absent_from_toc,14,4570.0
773840,HONEYWELL INTERNATIONAL INC,industrials,extension,10-K,RISK_FACTORS,11,3,3,0,5,0.4545,0.2727,3,0.0,0.625,item_absent_from_toc,8,3036.0
34088,EXXON MOBIL CORP,energy,core,10-Q,RISK_FACTORS,34,0,9,11,14,0.4118,0.2647,11,1.0,0.1304,no_toc_and_no_heading_match,34,0.0
1358071,CONCHO RESOURCES INC,energy,core,10-K,MDA,5,1,2,0,2,0.4,0.4,3,0.3333,0.5,mda_stub_unresolved_same_doc,4,1184.0
1358071,CONCHO RESOURCES INC,energy,core,10-K,RISK_FACTORS,5,1,2,0,2,0.4,0.4,3,0.3333,0.5,heading_regex_fallback,4,13087.0
4281,Howmet Aerospace Inc.,materials_realestate,extension,10-Q,RISK_FACTORS,34,17,4,0,13,0.3824,0.1176,11,0.9091,0.1304,no_toc_and_no_heading_match,17,38.0
310158,"Merck & Co., Inc.",healthcare,core,10-Q,RISK_FACTORS,34,9,0,12,13,0.3824,0.0,11,1.0,0.087,no_toc_and_no_heading_match,25,0.0
21344,COCA COLA CO,consumer,core,10-K,MDA,11,7,0,0,4,0.3636,0.0,3,0.6667,0.25,toc_recovery_declined,4,16958.0
827052,EDISON INTERNATIONAL,utilities,extension,10-K,MDA,11,0,7,0,4,0.3636,0.6364,3,1.0,0.125,heading_regex_fallback,11,88695.0
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,RISK_FACTORS,34,20,2,0,12,0.3529,0.0588,11,1.0,0.0435,toc_recovery_declined,12,40.0
6769,APACHE CORP,energy,core,10-K,MDA,9,2,4,0,3,0.3333,0.4444,3,0.0,0.5,toc_recovered_f1,7,12804.0
87347,SLB LIMITED/NV,energy,core,10-Q,RISK_FACTORS,34,23,0,0,11,0.3235,0.0,11,0.7273,0.1304,anchor_span_below_min_chars,11,43.0
100885,UNION PACIFIC CORP,industrials,extension,10-Q,RISK_FACTORS,34,24,0,0,10,0.2941,0.0,11,0.8182,0.0435,no_toc_and_no_heading_match,10,74.5
1099590,MERCADOLIBRE INC,financials,core,10-Q,MDA,34,24,0,0,10,0.2941,0.0,11,0.8182,0.0435,item_absent_from_toc,10,13463.0
86312,"TRAVELERS COMPANIES, INC.",financials,core,10-K,MDA,11,8,0,0,3,0.2727,0.0,3,1.0,0.0,item_absent_from_toc,3,34229.0
766704,WELLTOWER INC.,materials_realestate,extension,10-K,RISK_FACTORS,11,8,0,0,3,0.2727,0.0,3,1.0,0.0,item_absent_from_toc,3,14233.0
1163165,CONOCOPHILLIPS,energy,core,10-K,MDA,11,5,3,0,3,0.2727,0.2727,3,0.6667,0.125,item_absent_from_toc,6,18192.0
1489393,LyondellBasell Industries N.V.,materials_realestate,extension,10-K,MDA,11,8,0,0,3,0.2727,0.0,3,1.0,0.0,item_absent_from_toc,3,8898.0
63908,MCDONALDS CORP,consumer,core,10-K,RISK_FACTORS,11,7,2,0,2,0.1818,0.1818,3,0.0,0.25,below_length_floor,4,5175.0
97476,TEXAS INSTRUMENTS INC,tech,core,10-K,MDA,11,0,9,0,2,0.1818,0.8182,3,0.3333,0.125,heading_regex_fallback,11,2793.0
315189,DEERE & CO,industrials,extension,10-K,MDA,11,0,9,0,2,0.1818,0.8182,4,0.5,0.0,mda_stub_unresolved_same_doc,11,23.0
315189,DEERE & CO,industrials,extension,10-K,RISK_FACTORS,11,9,0,0,2,0.1818,0.0,4,0.5,0.0,item_absent_from_toc,2,7535.0
1555280,Zoetis Inc.,healthcare,core,10-K,MDA,11,9,0,0,2,0.1818,0.0,3,0.6667,0.0,toc_recovery_declined,2,16183.0
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,MDA,34,29,0,0,5,0.1471,0.0,11,0.4545,0.0,toc_recovery_declined,5,39323.5
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-K,RISK_FACTORS,11,10,0,0,1,0.0909,0.0,3,0.3333,0.0,toc_recovery_declined,1,16500.0
14272,BRISTOL MYERS SQUIBB CO,healthcare,core,10-K,MDA,11,10,0,0,1,0.0909,0.0,3,0.3333,0.0,item_absent_from_toc,1,16629.0
14272,BRISTOL MYERS SQUIBB CO,healthcare,core,10-K,RISK_FACTORS,11,10,0,0,1,0.0909,0.0,3,0.3333,0.0,item_absent_from_toc,1,8466.0
50863,INTEL CORP,tech,core,10-K,RISK_FACTORS,11,9,1,0,1,0.0909,0.0909,3,0.3333,0.0,no_toc_and_no_heading_match,1,16967.0
106535,WEYERHAEUSER CO,materials_realestate,extension,10-K,MDA,11,6,4,0,1,0.0909,0.3636,3,0.0,0.125,head_keyword_absent,1,7594.0
732717,AT&T INC.,utilities,extension,10-K,MDA,11,6,4,0,1,0.0909,0.3636,3,0.0,0.125,mda_stub_external_document,5,10026.0
922224,PPL Corp,utilities,extension,10-K,MDA,11,10,0,0,1,0.0909,0.0,3,0.3333,0.0,item_absent_from_toc,1,17800.0
1034054,SBA COMMUNICATIONS CORP,materials_realestate,extension,10-Q,MDA,34,31,0,0,3,0.0882,0.0,11,0.2727,0.0,item_absent_from_toc,3,10302.5
1137789,Seagate Technology Holdings plc,tech,core,10-K,MDA,12,11,0,0,1,0.0833,0.0,4,0.25,0.0,item_absent_from_toc,1,6287.5
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,8-K,EX99_PRESS_RELEASE,91,11,73,0,7,0.0769,0.8022,38,0.1579,0.0189,earnings_population_gate,7,9551.0
1707925,LINDE PLC,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,31,28,1,0,2,0.0645,0.0323,0,,0.0645,empty_after_extraction,2,5570.0
713676,"PNC FINANCIAL SERVICES GROUP, INC.",financials,core,10-Q,MDA,34,1,31,0,2,0.0588,0.9118,11,0.1818,0.0,head_keyword_absent,2,23486.5
1739940,Cigna Group,healthcare,core,8-K,EX99_PRESS_RELEASE,30,29,0,0,1,0.0333,0.0,0,,0.0333,empty_after_extraction,1,4791.0
72741,EVERSOURCE ENERGY,utilities,extension,10-Q,MDA,34,30,3,0,1,0.0294,0.0882,11,0.0909,0.0,below_length_floor,4,17175.5
97476,TEXAS INSTRUMENTS INC,tech,core,10-Q,MDA,34,0,33,0,1,0.0294,0.9706,11,0.0,0.0435,heading_regex_fallback,34,2621.0
732717,AT&T INC.,utilities,extension,10-Q,RISK_FACTORS,34,0,33,0,1,0.0294,0.9706,11,0.0909,0.0,heading_regex_fallback,34,67.0
37996,FORD MOTOR CO,consumer,core,8-K,EX99_PRESS_RELEASE,48,39,8,0,1,0.0208,0.1667,15,0.0,0.0303,earnings_population_gate,1,6499.0
1099219,METLIFE INC,financials,core,8-K,EX99_PRESS_RELEASE,72,19,52,0,1,0.0139,0.7222,24,0.0,0.0208,earnings_population_gate,1,8654.0
1318605,"Tesla, Inc.",consumer,core,8-K,EX99_PRESS_RELEASE,93,0,93,0,0,0.0,1.0,30,0.0,0.0,earnings_population_gate,0,795.0
1551152,AbbVie Inc.,healthcare,core,8-K,EX99_PRESS_RELEASE,65,26,39,0,0,0.0,0.6,14,0.0,0.0,earnings_population_gate,0,4206.0
31462,ECOLAB INC.,consumer,core,8-K,EX99_PRESS_RELEASE,62,31,31,0,0,0.0,0.5,19,0.0,0.0,earnings_population_gate,0,5916.5
1110803,"ILLUMINA, INC.",healthcare,core,8-K,EX99_PRESS_RELEASE,62,26,36,0,0,0.0,0.5806,20,0.0,0.0,earnings_population_gate,0,4198.5
766704,WELLTOWER INC.,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,58,33,25,0,0,0.0,0.431,13,0.0,0.0,earnings_population_gate,0,5476.0
797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,8-K,EX99_PRESS_RELEASE,58,28,30,0,0,0.0,0.5172,16,0.0,0.0,earnings_population_gate,0,8558.0
313616,DANAHER CORP /DE/,industrials,extension,8-K,EX99_PRESS_RELEASE,57,32,25,0,0,0.0,0.4386,17,0.0,0.0,earnings_population_gate,0,3835.0
320187,"NIKE, Inc.",consumer,core,8-K,EX99_PRESS_RELEASE,57,31,26,0,0,0.0,0.4561,26,0.0,0.0,earnings_population_gate,0,2608.0
1035267,INTUITIVE SURGICAL INC,healthcare,core,8-K,EX99_PRESS_RELEASE,57,33,24,0,0,0.0,0.4211,17,0.0,0.0,earnings_population_gate,0,3361.0
872589,"REGENERON PHARMACEUTICALS, INC.",healthcare,core,8-K,EX99_PRESS_RELEASE,56,27,29,0,0,0.0,0.5179,17,0.0,0.0,earnings_population_gate,0,5362.0
773840,HONEYWELL INTERNATIONAL INC,industrials,extension,8-K,EX99_PRESS_RELEASE,55,36,19,0,0,0.0,0.3455,18,0.0,0.0,earnings_population_gate,0,5220.0
66740,3M CO,healthcare,core,8-K,EX99_PRESS_RELEASE,54,14,40,0,0,0.0,0.7407,17,0.0,0.0,earnings_supplemental_diluted,0,5225.0
79879,PPG INDUSTRIES INC,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,54,36,18,0,0,0.0,0.3333,19,0.0,0.0,earnings_population_gate,0,3489.0
1137789,Seagate Technology Holdings plc,tech,core,8-K,EX99_PRESS_RELEASE,54,37,17,0,0,0.0,0.3148,21,0.0,0.0,earnings_population_gate,0,3223.0
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,8-K,EX99_PRESS_RELEASE,53,39,14,0,0,0.0,0.2642,21,0.0,0.0,earnings_population_gate,0,8410.0
896878,INTUIT INC.,tech,core,8-K,EX99_PRESS_RELEASE,53,35,18,0,0,0.0,0.3396,17,0.0,0.0,earnings_population_gate,0,5373.0
1645590,Hewlett Packard Enterprise Co,tech,core,8-K,EX99_PRESS_RELEASE,53,33,20,0,0,0.0,0.3774,16,0.0,0.0,earnings_population_gate,0,8127.0
4281,Howmet Aerospace Inc.,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,53,37,16,0,0,0.0,0.3019,19,0.0,0.0,earnings_population_gate,0,7378.0
896159,Chubb Ltd,financials,core,8-K,EX99_PRESS_RELEASE,53,38,15,0,0,0.0,0.283,19,0.0,0.0,earnings_population_gate,0,5007.0
1297996,"DIGITAL REALTY TRUST, INC.",materials_realestate,extension,8-K,EX99_PRESS_RELEASE,53,37,16,0,0,0.0,0.3019,21,0.0,0.0,earnings_population_gate,0,17988.0
10795,BECTON DICKINSON & CO,healthcare,core,8-K,EX99_PRESS_RELEASE,52,39,13,0,0,0.0,0.25,15,0.0,0.0,earnings_population_gate,0,6028.0
92122,SOUTHERN CO,utilities,extension,8-K,EX99_PRESS_RELEASE,52,37,15,0,0,0.0,0.2885,21,0.0,0.0,earnings_population_gate,0,948.0
1136893,"Fidelity National Information Services, Inc.",financials,core,8-K,EX99_PRESS_RELEASE,52,38,14,0,0,0.0,0.2692,16,0.0,0.0,earnings_population_gate,0,6003.5
32604,EMERSON ELECTRIC CO,industrials,extension,8-K,EX99_PRESS_RELEASE,51,37,14,0,0,0.0,0.2745,16,0.0,0.0,earnings_population_gate,0,3262.0
12927,BOEING CO,industrials,extension,8-K,EX99_PRESS_RELEASE,50,40,10,0,0,0.0,0.2,17,0.0,0.0,earnings_population_gate,0,4104.0
59478,ELI LILLY & Co,healthcare,core,8-K,EX99_PRESS_RELEASE,50,35,15,0,0,0.0,0.3,14,0.0,0.0,earnings_population_gate,0,5885.0
72741,EVERSOURCE ENERGY,utilities,extension,8-K,EX99_PRESS_RELEASE,50,41,9,0,0,0.0,0.18,14,0.0,0.0,earnings_population_gate,0,1746.5
798354,FISERV INC,financials,core,8-K,EX99_PRESS_RELEASE,50,40,10,0,0,0.0,0.2,14,0.0,0.0,earnings_population_gate,0,5031.0
885725,BOSTON SCIENTIFIC CORP,healthcare,core,8-K,EX99_PRESS_RELEASE,50,40,10,0,0,0.0,0.2,15,0.0,0.0,earnings_population_gate,0,4493.5
922224,PPL Corp,utilities,extension,8-K,EX99_PRESS_RELEASE,50,38,12,0,0,0.0,0.24,17,0.0,0.0,earnings_population_gate,0,4873.0
1539838,"Diamondback Energy, Inc.",energy,core,8-K,EX99_PRESS_RELEASE,50,28,22,0,0,0.0,0.44,15,0.0,0.0,earnings_population_gate,0,5266.5
33213,EQT Corp,energy,core,8-K,EX99_PRESS_RELEASE,49,25,24,0,0,0.0,0.4898,14,0.0,0.0,earnings_population_gate,0,7087.0
34088,EXXON MOBIL CORP,energy,core,8-K,EX99_PRESS_RELEASE,49,40,9,0,0,0.0,0.1837,18,0.0,0.0,earnings_population_gate,0,4588.0
64803,CVS HEALTH Corp,consumer,core,8-K,EX99_PRESS_RELEASE,49,39,10,0,0,0.0,0.2041,16,0.0,0.0,earnings_population_gate,0,7774.0
831259,FREEPORT-MCMORAN INC,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,49,41,8,0,0,0.0,0.1633,14,0.0,0.0,earnings_population_gate,0,19489.0
1123360,GLOBAL PAYMENTS INC,financials,core,8-K,EX99_PRESS_RELEASE,49,41,8,0,0,0.0,0.1633,15,0.0,0.0,earnings_population_gate,0,5522.0
2488,ADVANCED MICRO DEVICES INC,tech,core,8-K,EX99_PRESS_RELEASE,48,42,6,0,0,0.0,0.125,16,0.0,0.0,earnings_population_gate,0,4813.0
78003,PFIZER INC,healthcare,core,8-K,EX99_PRESS_RELEASE,48,42,6,0,0,0.0,0.125,15,0.0,0.0,earnings_population_gate,0,17460.5
200406,JOHNSON & JOHNSON,healthcare,core,8-K,EX99_PRESS_RELEASE,48,42,6,0,0,0.0,0.125,14,0.0,0.0,earnings_population_gate,0,2162.5
310764,STRYKER CORP,healthcare,core,8-K,EX99_PRESS_RELEASE,48,42,6,0,0,0.0,0.125,17,0.0,0.0,earnings_population_gate,0,3878.5
769397,"Autodesk, Inc.",tech,core,8-K,EX99_PRESS_RELEASE,48,40,8,0,0,0.0,0.1667,16,0.0,0.0,earnings_population_gate,0,4914.0
1389170,Targa Resources Corp.,energy,core,8-K,EX99_PRESS_RELEASE,48,42,6,0,0,0.0,0.125,16,0.0,0.0,earnings_population_gate,0,7128.0
831001,CITIGROUP INC,financials,core,8-K,EX99_PRESS_RELEASE,48,38,10,0,0,0.0,0.2083,17,0.0,0.0,earnings_population_gate,0,5638.0
1800,ABBOTT LABORATORIES,healthcare,core,8-K,EX99_PRESS_RELEASE,48,43,5,0,0,0.0,0.1042,17,0.0,0.0,earnings_population_gate,0,5077.5
1137774,PRUDENTIAL FINANCIAL INC,financials,core,8-K,EX99_PRESS_RELEASE,48,39,9,0,0,0.0,0.1875,14,0.0,0.0,earnings_population_gate,0,4803.5
1551182,Eaton Corp plc,industrials,extension,8-K,EX99_PRESS_RELEASE,48,42,6,0,0,0.0,0.125,16,0.0,0.0,earnings_population_gate,0,3125.5
1637459,Kraft Heinz Co,consumer,core,8-K,EX99_PRESS_RELEASE,48,40,8,0,0,0.0,0.1667,16,0.0,0.0,earnings_population_gate,0,5459.0
1510295,Marathon Petroleum Corp,energy,core,8-K,EX99_PRESS_RELEASE,48,39,9,0,0,0.0,0.1875,16,0.0,0.0,earnings_population_gate,0,5250.0
2969,"Air Products & Chemicals, Inc.",materials_realestate,extension,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,15,0.0,0.0,earnings_population_gate,0,6170.0
18230,CATERPILLAR INC,industrials,extension,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,15,0.0,0.0,earnings_population_gate,0,8626.0
63908,MCDONALDS CORP,consumer,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,14,0.0,0.0,earnings_population_gate,0,1925.0
72971,WELLS FARGO & COMPANY/MN,financials,core,8-K,EX99_PRESS_RELEASE,47,42,5,0,0,0.0,0.1064,16,0.0,0.0,earnings_population_gate,0,5058.0
86312,"TRAVELERS COMPANIES, INC.",financials,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,14,0.0,0.0,earnings_population_gate,0,9645.0
89800,SHERWIN WILLIAMS CO,consumer,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,14,0.0,0.0,earnings_population_gate,0,3602.0
97745,THERMO FISHER SCIENTIFIC INC.,industrials,extension,8-K,EX99_PRESS_RELEASE,47,42,5,0,0,0.0,0.1064,14,0.0,0.0,earnings_population_gate,0,4624.0
732717,AT&T INC.,utilities,extension,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,14,0.0,0.0,earnings_population_gate,0,2896.0
829224,STARBUCKS CORP,consumer,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,14,0.0,0.0,earnings_population_gate,0,5998.0
849399,Gen Digital Inc.,tech,core,8-K,EX99_PRESS_RELEASE,47,42,5,0,0,0.0,0.1064,16,0.0,0.0,earnings_population_gate,0,5202.0
875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,16,0.0,0.0,earnings_population_gate,0,4819.0
886982,GOLDMAN SACHS GROUP INC,financials,core,8-K,EX99_PRESS_RELEASE,47,42,5,0,0,0.0,0.1064,14,0.0,0.0,earnings_population_gate,0,4329.0
1099590,MERCADOLIBRE INC,financials,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,15,0.0,0.0,earnings_population_gate,0,4124.0
1090012,DEVON ENERGY CORP/DE,energy,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,16,0.0,0.0,earnings_population_gate,0,2133.0
1051470,CROWN CASTLE INC.,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,47,42,5,0,0,0.0,0.1064,14,0.0,0.0,earnings_population_gate,0,9546.0
1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,tech,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,14,0.0,0.0,earnings_population_gate,0,4306.0
1065280,NETFLIX INC,consumer,core,8-K,EX99_PRESS_RELEASE,47,43,4,0,0,0.0,0.0851,14,0.0,0.0,earnings_population_gate,0,4507.0
1552000,MPLX LP,energy,core,8-K,EX99_PRESS_RELEASE,47,42,5,0,0,0.0,0.1064,16,0.0,0.0,earnings_population_gate,0,5981.0
14272,BRISTOL MYERS SQUIBB CO,healthcare,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,6150.5
24741,CORNING INC /NY,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,6253.0
27419,TARGET CORP,consumer,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,3776.0
50863,INTEL CORP,tech,core,8-K,EX99_PRESS_RELEASE,46,40,6,0,0,0.0,0.1304,14,0.0,0.0,earnings_supplemental_diluted,0,5525.0
64040,S&P Global Inc.,industrials,extension,8-K,EX99_PRESS_RELEASE,46,41,5,0,0,0.0,0.1087,13,0.0,0.0,earnings_population_gate,0,6904.5
93410,CHEVRON CORP,energy,core,8-K,EX99_PRESS_RELEASE,46,42,4,0,0,0.0,0.087,14,0.0,0.0,earnings_population_gate,0,4060.0
100885,UNION PACIFIC CORP,industrials,extension,8-K,EX99_PRESS_RELEASE,46,17,29,0,0,0.0,0.6304,14,0.0,0.0,earnings_supplemental_diluted,0,3437.0
106040,WESTERN DIGITAL CORP,tech,core,8-K,EX99_PRESS_RELEASE,46,41,5,0,0,0.0,0.1087,16,0.0,0.0,earnings_population_gate,0,3705.0
320193,Apple Inc.,tech,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,1827.0
712515,ELECTRONIC ARTS INC.,tech,core,8-K,EX99_PRESS_RELEASE,46,42,4,0,0,0.0,0.087,15,0.0,0.0,earnings_population_gate,0,4115.5
726728,REALTY INCOME CORP,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,46,43,3,0,0,0.0,0.0652,14,0.0,0.0,earnings_population_gate,0,5328.0
764180,"ALTRIA GROUP, INC.",consumer,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,8799.0
882095,"GILEAD SCIENCES, INC.",healthcare,core,8-K,EX99_PRESS_RELEASE,46,43,3,0,0,0.0,0.0652,14,0.0,0.0,earnings_population_gate,0,5866.0
895126,EXPAND ENERGY Corp,energy,core,8-K,EX99_PRESS_RELEASE,46,36,10,0,0,0.0,0.2174,16,0.0,0.0,earnings_population_gate,0,4789.0
927653,MCKESSON CORP,healthcare,core,8-K,EX99_PRESS_RELEASE,46,42,4,0,0,0.0,0.087,14,0.0,0.0,earnings_population_gate,0,7337.0
936468,LOCKHEED MARTIN CORP,industrials,extension,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,6333.5
1035002,VALERO ENERGY CORP/TX,energy,core,8-K,EX99_PRESS_RELEASE,46,42,4,0,0,0.0,0.087,14,0.0,0.0,earnings_population_gate,0,6984.5
1045810,NVIDIA CORP,tech,core,8-K,EX99_PRESS_RELEASE,46,42,4,0,0,0.0,0.087,14,0.0,0.0,earnings_population_gate,0,3332.0
1047862,CONSOLIDATED EDISON INC,utilities,extension,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,2604.0
1065088,EBAY INC,financials,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,5712.5
1075531,Booking Holdings Inc.,industrials,extension,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,15,0.0,0.0,earnings_population_gate,0,4021.5
1103982,"Mondelez International, Inc.",consumer,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,15,0.0,0.0,earnings_population_gate,0,11665.5
310158,"Merck & Co., Inc.",healthcare,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,6551.0
1489393,LyondellBasell Industries N.V.,materials_realestate,extension,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,14,0.0,0.0,earnings_population_gate,0,3935.0
1404912,KKR & Co. Inc.,financials,core,8-K,EX99_PRESS_RELEASE,46,20,26,0,0,0.0,0.5652,14,0.0,0.0,earnings_supplemental_diluted,0,11837.0
1141391,Mastercard Inc,financials,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,15,0.0,0.0,earnings_population_gate,0,5760.5
1373715,"ServiceNow, Inc.",tech,core,8-K,EX99_PRESS_RELEASE,46,43,3,0,0,0.0,0.0652,14,0.0,0.0,earnings_population_gate,0,5634.5
1467858,General Motors Co,consumer,core,8-K,EX99_PRESS_RELEASE,46,42,4,0,0,0.0,0.087,15,0.0,0.0,earnings_population_gate,0,1771.0
1534701,Phillips 66,energy,core,8-K,EX99_PRESS_RELEASE,46,42,4,0,0,0.0,0.087,14,0.0,0.0,earnings_population_gate,0,3814.5
1555280,Zoetis Inc.,healthcare,core,8-K,EX99_PRESS_RELEASE,46,44,2,0,0,0.0,0.0435,15,0.0,0.0,earnings_population_gate,0,6661.0
